"","X","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","bh_adjust","ParentTerm","Factor"
"468",554,"GO:0007292",3.77443631253234e-31,1,26,26,"female gamete generation","BP",3.54138386907397e-30,"development of primary sexual characteristics","Up"
"469",555,"GO:0045664",4.60184671417313e-31,1,26,26,"regulation of neuron differentiation","BP",4.27751443245614e-30,"positive regulation of neuron differentiation","Up"
"470",556,"GO:0022603",4.6240636825556e-31,1,26,26,"regulation of anatomical structure morphogenesis","BP",4.29245752205361e-30,"post-embryonic animal organ morphogenesis","Up"
"471",557,"GO:0000280",4.91471820414597e-31,1,26,26,"nuclear division","BP",4.55621753938731e-30,"positive regulation of chromosome organization","Up"
"472",558,"GO:0061024",5.41261232561546e-31,1,26,26,"membrane organization","BP",5.0111470405367e-30,"vesicle organization","Up"
"473",559,"GO:0032940",4.12823888388045e-30,1,25,25,"secretion by cell","BP",3.80691158289239e-29,"regulation of secretion by cell","Up"
"474",560,"GO:1901565",4.37942796300207e-30,1,25,25,"organonitrogen compound catabolic process","BP",4.02792124491901e-29,"positive regulation of catabolic process","Up"
"475",561,"GO:0045596",4.47357782353379e-30,1,25,25,"negative regulation of cell differentiation","BP",4.10910761977676e-29,"positive regulation of neuron differentiation","Up"
"476",562,"GO:0048878",4.65372379154641e-30,1,25,25,"chemical homeostasis","BP",4.26896710011934e-29,"calcium ion homeostasis","Up"
"477",563,"GO:0071495",5.03725159405187e-30,1,25,25,"cellular response to endogenous stimulus","BP",4.61472983517989e-29,"response to endogenous stimulus","Up"
"478",564,"GO:0001775",5.71324351276711e-30,1,25,25,"cell activation","BP",5.19994429091694e-29,"lymphocyte activation","Up"
"479",565,"GO:0045321",5.71324351276711e-30,1,25,25,"leukocyte activation","BP",5.19994429091694e-29,"lymphocyte activation","Up"
"480",566,"GO:0006886",7.14216991996628e-30,1,25,25,"intracellular protein transport","BP",6.49203741749861e-29,"mitochondrial transport","Up"
"481",567,"GO:0043603",7.44473562261907e-30,1,25,25,"amide metabolic process","BP",6.75827298728666e-29,"regulation of amide metabolic process","Up"
"482",568,"GO:0031400",8.10397150623223e-30,1,25,25,"negative regulation of protein modification process","BP",7.34718039280977e-29,"post-transcriptional regulation of gene expression","Up"
"483",569,"GO:0070201",9.71590130280457e-30,1,25,25,"regulation of establishment of protein localization","BP",8.78578914703803e-29,"regulation of endocytosis","Up"
"484",570,"GO:0051345",3.35997840180479e-29,1,24,24,"positive regulation of hydrolase activity","BP",3.03439909930432e-28,"regulation of protein binding","Up"
"485",571,"GO:0055086",5.58710077999695e-29,1,24,24,"nucleobase-containing small molecule metabolic process","BP",5.03271062528075e-28,"regulation of small molecule metabolic process","Up"
"486",572,"GO:0045597",7.17306318909916e-29,1,24,24,"positive regulation of cell differentiation","BP",6.45298734772241e-28,"positive regulation of neuron differentiation","Up"
"487",573,"GO:0007267",7.19974208182453e-29,1,24,24,"cell-cell signaling","BP",6.46866287300173e-28,"trans-synaptic signaling","Up"
"488",574,"GO:0032990",9.62325086859174e-29,1,24,24,"cell part morphogenesis","BP",8.6128711359099e-28,"post-embryonic animal organ morphogenesis","Up"
"489",575,"GO:0031175",9.69879782086912e-29,1,24,24,"neuron projection development","BP",8.66938577594311e-28,"vasculature development","Up"
"490",576,"GO:0007346",9.80120625865692e-29,1,24,24,"regulation of mitotic cell cycle","BP",8.74973585542936e-28,"positive regulation of cell cycle","Up"
"491",577,"GO:0008219",1.04676638110135e-28,1,24,24,"cell death","BP",9.33277679068681e-28,"apoptotic signaling pathway","Up"
"492",579,"GO:0043086",1.09150341796578e-28,1,24,24,"negative regulation of catalytic activity","BP",9.70688154145141e-28,"regulation of protein binding","Up"
"493",580,"GO:0009314",1.49182972133483e-28,1,24,24,"response to radiation","BP",1.32165903068827e-27,"response to temperature stimulus","Up"
"494",581,"GO:0010942",8.6045841452729e-28,1,23,23,"positive regulation of cell death","BP",7.58462082918759e-27,"apoptotic signaling pathway","Up"
"495",582,"GO:0044265",8.95989918498832e-28,1,23,23,"cellular macromolecule catabolic process","BP",7.88787094497083e-27,"positive regulation of catabolic process","Up"
"496",583,"GO:0060562",9.13896154599052e-28,1,23,23,"epithelial tube morphogenesis","BP",8.03538883100299e-27,"nematode larval development","Up"
"497",584,"GO:0048569",1.006206929537e-27,1,23,23,"post-embryonic animal organ development","BP",8.83591260987895e-27,"gland development","Up"
"498",585,"GO:0043549",1.01357674282843e-27,1,23,23,"regulation of kinase activity","BP",8.88946227399089e-27,"regulation of protein binding","Up"
"499",586,"GO:0040012",1.15981044971401e-27,1,23,23,"regulation of locomotion","BP",1.01592419091491e-26,"positive regulation of locomotion","Up"
"500",587,"GO:1902532",1.20912569175898e-27,1,23,23,"negative regulation of intracellular signal transduction","BP",1.05779581794685e-26,"trans-synaptic signaling","Up"
"501",588,"GO:0000904",1.31804916228593e-27,1,23,23,"cell morphogenesis involved in differentiation","BP",1.15164545554734e-26,"post-embryonic animal organ morphogenesis","Up"
"502",589,"GO:0012501",1.52337208724439e-27,1,23,23,"programmed cell death","BP",1.32938463044174e-26,"apoptotic signaling pathway","Up"
"503",591,"GO:0051321",1.58051202376204e-27,1,23,23,"meiotic cell cycle","BP",1.37410187140505e-26,"positive regulation of cell cycle","Up"
"504",592,"GO:1903046",1.58051202376204e-27,1,23,23,"meiotic cell cycle process","BP",1.37410187140505e-26,"positive regulation of cell cycle","Up"
"505",593,"GO:0051223",2.06196669424177e-27,1,23,23,"regulation of protein transport","BP",1.78823166163151e-26,"regulation of endocytosis","Up"
"506",594,"GO:0090087",2.06196669424177e-27,1,23,23,"regulation of peptide transport","BP",1.78823166163151e-26,"nitrogen compound transport","Up"
"507",595,"GO:0000122",2.21911553476664e-27,1,23,23,"negative regulation of transcription by RNA polymerase II","BP",1.92213353011385e-26,"negative regulation of biological process","Up"
"508",596,"GO:0007005",1.09181534465925e-26,1,22,22,"mitochondrion organization","BP",9.44528373659425e-26,"vesicle organization","Up"
"509",597,"GO:0045859",1.47173417262666e-26,1,22,22,"regulation of protein kinase activity","BP",1.27162198599016e-25,"post-transcriptional regulation of gene expression","Up"
"510",598,"GO:0002252",1.67853599249698e-26,1,22,22,"immune effector process","BP",1.44672830919284e-25,"regulation of immune response","Up"
"511",599,"GO:0051301",1.70334587818913e-26,1,22,22,"cell division","BP",1.4663039025298e-25,"cell division","Up"
"512",600,"GO:0006468",1.9974792475276e-26,1,22,22,"protein phosphorylation","BP",1.71738990654587e-25,"purine ribonucleotide metabolic process","Up"
"513",601,"GO:0048667",2.05045537489321e-26,1,22,22,"cell morphogenesis involved in neuron differentiation","BP",1.75430637337865e-25,"post-embryonic animal organ morphogenesis","Up"
"514",602,"GO:0048812",2.05045537489321e-26,1,22,22,"neuron projection morphogenesis","BP",1.75430637337865e-25,"post-embryonic animal organ morphogenesis","Up"
"515",603,"GO:0048858",2.05045537489321e-26,1,22,22,"cell projection morphogenesis","BP",1.75430637337865e-25,"post-embryonic animal organ morphogenesis","Up"
"516",604,"GO:0120039",2.05045537489321e-26,1,22,22,"plasma membrane bounded cell projection morphogenesis","BP",1.75430637337865e-25,"post-embryonic animal organ morphogenesis","Up"
"517",605,"GO:0010975",2.07032537900584e-26,1,22,22,"regulation of neuron projection development","BP",1.76914112460279e-25,"regulation of dendrite development","Up"
"518",606,"GO:0006811",2.19822787287381e-26,1,22,22,"monoatomic ion transport","BP",1.87614320285567e-25,"mitochondrial transport","Up"
"519",607,"GO:0051656",2.39594206835442e-26,1,22,22,"establishment of organelle localization","BP",2.03990682798994e-25,"vesicle localization","Up"
"520",608,"GO:0006325",2.55491062864966e-26,1,22,22,"chromatin organization","BP",2.17260648348675e-25,"regulation of chromatin organization","Up"
"521",609,"GO:0070647",1.79193408936495e-25,1,21,21,"protein modification by small protein conjugation or removal","BP",1.52009942775012e-24,"protein autophosphorylation","Up"
"522",610,"GO:0043065",1.809714121798e-25,1,21,21,"positive regulation of apoptotic process","BP",1.53146509822857e-24,"apoptotic signaling pathway","Up"
"523",611,"GO:0043068",1.809714121798e-25,1,21,21,"positive regulation of programmed cell death","BP",1.53146509822857e-24,"apoptotic signaling pathway","Up"
"524",612,"GO:0048598",2.30854567833891e-25,1,21,21,"embryonic morphogenesis","BP",1.95123752014377e-24,"nematode larval development","Up"
"525",613,"GO:0034660",2.73501698154607e-25,1,21,21,"ncRNA metabolic process","BP",2.30612408938565e-24,"nucleic acid phosphodiester bond hydrolysis","Up"
"526",614,"GO:0051962",2.83967871953407e-25,1,21,21,"positive regulation of nervous system development","BP",2.39148846380038e-24,"negative regulation of neurogenesis","Up"
"527",615,"GO:0090066",2.93778363922461e-25,1,21,21,"regulation of anatomical structure size","BP",2.47113208642359e-24,"regulation of hormone levels","Up"
"528",616,"GO:0022411",3.03700601644032e-25,1,21,21,"cellular component disassembly","BP",2.55152308352378e-24,"vesicle organization","Up"
"529",617,"GO:0006915",3.21077467790928e-25,1,21,21,"apoptotic process","BP",2.69427551003432e-24,"apoptotic signaling pathway","Up"
"530",618,"GO:0003002",3.23890215484184e-25,1,21,21,"regionalization","BP",2.71461943193578e-24,"nematode larval development","Up"
"531",619,"GO:0006952",3.44788184771804e-25,1,21,21,"defense response","BP",2.88631067252085e-24,"double-strand break repair","Up"
"532",620,"GO:1901701",3.4889679474903e-25,1,21,21,"cellular response to oxygen-containing compound","BP",2.91721123839201e-24,"response to toxic substance","Up"
"533",621,"GO:0040008",3.55035865690739e-25,1,21,21,"regulation of growth","BP",2.96499486401226e-24,"positive regulation of growth","Up"
"534",622,"GO:0030097",3.58266708530976e-25,1,21,21,"hemopoiesis","BP",2.98430496370447e-24,"cell fate commitment","Up"
"535",623,"GO:0010243",3.58628922676932e-25,1,21,21,"response to organonitrogen compound","BP",2.98430496370447e-24,"response to toxic substance","Up"
"536",624,"GO:1901698",3.58628922676932e-25,1,21,21,"response to nitrogen compound","BP",2.98430496370447e-24,"response to toxic substance","Up"
"537",625,"GO:0055085",3.80312421130242e-25,1,21,21,"transmembrane transport","BP",3.15722544382469e-24,"mitochondrial transport","Up"
"538",626,"GO:0000226",3.80938426376304e-25,1,21,21,"microtubule cytoskeleton organization","BP",3.15867093756864e-24,"microtubule-based movement","Up"
"539",627,"GO:0016071",3.86452636815096e-25,1,21,21,"mRNA metabolic process","BP",3.20059707504446e-24,"nucleic acid phosphodiester bond hydrolysis","Up"
"540",628,"GO:0007059",4.79353163060643e-25,1,21,21,"chromosome segregation","BP",3.96061301394078e-24,"positive regulation of cell cycle","Up"
"541",629,"GO:0009991",5.26435863311446e-25,1,21,21,"response to extracellular stimulus","BP",4.3393710902677e-24,"response to nutrient","Up"
"542",630,"GO:0031667",5.26435863311446e-25,1,21,21,"response to nutrient levels","BP",4.3393710902677e-24,"response to nutrient","Up"
"543",631,"GO:0080135",5.34844777616817e-25,1,21,21,"regulation of cellular response to stress","BP",4.40349233868263e-24,"regulation of response to external stimulus","Up"
"544",632,"GO:0007283",5.52137974607525e-25,1,21,21,"spermatogenesis","BP",4.54052287353717e-24,"development of primary sexual characteristics","Up"
"545",633,"GO:0006753",2.4698448097834e-24,1,20,20,"nucleoside phosphate metabolic process","BP",2.02394082302297e-23,"regulation of small molecule metabolic process","Up"
"546",634,"GO:0009117",2.4698448097834e-24,1,20,20,"nucleotide metabolic process","BP",2.02394082302297e-23,"regulation of small molecule metabolic process","Up"
"547",635,"GO:0010562",2.94050180363171e-24,1,20,20,"positive regulation of phosphorus metabolic process","BP",2.40398919384627e-23,"purine ribonucleotide metabolic process","Up"
"548",636,"GO:0045937",2.94050180363171e-24,1,20,20,"positive regulation of phosphate metabolic process","BP",2.40398919384627e-23,"purine ribonucleotide metabolic process","Up"
"549",637,"GO:0001654",3.72457069064815e-24,1,20,20,"eye development","BP",3.03435304517839e-23,"gland development","Up"
"550",638,"GO:0032787",4.23060282920114e-24,1,20,20,"monocarboxylic acid metabolic process","BP",3.4406236590061e-23,"regulation of small molecule metabolic process","Up"
"551",639,"GO:0033993",4.48845087598846e-24,1,20,20,"response to lipid","BP",3.64393398642966e-23,"response to toxic substance","Up"
"552",640,"GO:0042330",4.64517214452424e-24,1,20,20,"taxis","BP",3.76679272508404e-23,"response to nutrient","Up"
"553",641,"GO:0006281",4.98707676499755e-24,1,20,20,"DNA repair","BP",4.0253656567359e-23,"double-strand break repair","Up"
"554",642,"GO:0014070",5.18981964734124e-24,1,20,20,"response to organic cyclic compound","BP",4.18417985408481e-23,"response to toxic substance","Up"
"555",643,"GO:0072359",5.86259903150018e-24,1,20,20,"circulatory system development","BP",4.72114829840855e-23,"vasculature development","Up"
"556",644,"GO:0052547",4.06065928760147e-23,1,19,19,"regulation of peptidase activity","BP",3.25131826120668e-22,"post-transcriptional regulation of gene expression","Up"
"557",645,"GO:0042327",4.24732684182674e-23,1,19,19,"positive regulation of phosphorylation","BP",3.3968895451223e-22,"purine ribonucleotide metabolic process","Up"
"558",646,"GO:0071900",4.45988799798851e-23,1,19,19,"regulation of protein serine/threonine kinase activity","BP",3.56281338353596e-22,"regulation of protein binding","Up"
"559",647,"GO:0050801",4.6534972755381e-23,1,19,19,"monoatomic ion homeostasis","BP",3.71323583972732e-22,"calcium ion homeostasis","Up"
"560",648,"GO:0019725",4.66405152684869e-23,1,19,19,"cellular homeostasis","BP",3.71741393074941e-22,"calcium ion homeostasis","Up"
"561",650,"GO:0048477",5.55134931895232e-23,1,19,19,"oogenesis","BP",4.41455423657301e-22,"development of primary sexual characteristics","Up"
"562",651,"GO:0031346",5.60778318476008e-23,1,19,19,"positive regulation of cell projection organization","BP",4.4543641433492e-22,"regulation of dendrite development","Up"
"563",652,"GO:0006979",5.6334388157479e-23,1,19,19,"response to oxidative stress","BP",4.46966371419725e-22,"double-strand break repair","Up"
"564",653,"GO:0045786",5.91176316171771e-23,1,19,19,"negative regulation of cell cycle","BP",4.68517284585111e-22,"positive regulation of cell cycle","Up"
"565",654,"GO:0044089",6.33235261416244e-23,1,19,19,"positive regulation of cellular component biogenesis","BP",5.01281367757593e-22,"vesicle organization","Up"
"566",655,"GO:0061061",6.41802317077505e-23,1,19,19,"muscle structure development","BP",5.07488483752461e-22,"muscle organ development","Up"
"567",656,"GO:0006935",6.71646639549294e-23,1,19,19,"chemotaxis","BP",5.29290869272781e-22,"response to nutrient","Up"
"568",657,"GO:0007409",6.71646639549294e-23,1,19,19,"axonogenesis","BP",5.29290869272781e-22,"post-embryonic animal organ morphogenesis","Up"
"569",658,"GO:0061564",6.71646639549294e-23,1,19,19,"axon development","BP",5.29290869272781e-22,"vasculature development","Up"
"570",659,"GO:0060627",7.55207428483184e-23,1,19,19,"regulation of vesicle-mediated transport","BP",5.93134823044658e-22,"regulation of endocytosis","Up"
"571",660,"GO:0098657",7.56473192851893e-23,1,19,19,"import into cell","BP",5.93462134459566e-22,"import into cell","Up"
"572",661,"GO:0009607",7.5956917635347e-23,1,19,19,"response to biotic stimulus","BP",5.9522293079717e-22,"response to bacterium","Up"
"573",662,"GO:0050877",9.26962317759778e-23,1,19,19,"nervous system process","BP",7.22348562000094e-22,"cognition","Up"
"574",663,"GO:0006351",1.00786291074992e-22,1,19,19,"DNA-templated transcription","BP",7.81904744299885e-22,"biosynthetic process","Up"
"575",664,"GO:0032774",1.00786291074992e-22,1,19,19,"RNA biosynthetic process","BP",7.81904744299885e-22,"biosynthetic process","Up"
"576",665,"GO:0097659",1.00786291074992e-22,1,19,19,"nucleic acid-templated transcription","BP",7.81904744299885e-22,"biosynthetic process","Up"
"577",666,"GO:0140013",1.04770542776879e-22,1,19,19,"meiotic nuclear division","BP",8.11913629723266e-22,"positive regulation of cell cycle","Up"
"578",667,"GO:0033044",1.105880514975e-22,1,19,19,"regulation of chromosome organization","BP",8.56047043153404e-22,"positive regulation of chromosome organization","Up"
"579",668,"GO:0045862",5.86812585034701e-22,1,18,18,"positive regulation of proteolysis","BP",4.53239775623488e-21,"post-transcriptional regulation of gene expression","Up"
"580",669,"GO:0098771",6.71172671082723e-22,1,18,18,"inorganic ion homeostasis","BP",5.17825272722763e-21,"calcium ion homeostasis","Up"
"581",670,"GO:0034097",7.69317360939868e-22,1,18,18,"response to cytokine","BP",5.92278059715145e-21,"response to toxic substance","Up"
"582",673,"GO:0006887",7.97192598513727e-22,1,18,18,"exocytosis","BP",6.11676867575296e-21,"regulation of secretion by cell","Up"
"583",674,"GO:0045055",7.97192598513727e-22,1,18,18,"regulated exocytosis","BP",6.11676867575296e-21,"regulation of secretion by cell","Up"
"584",675,"GO:0001934",8.13343766006799e-22,1,18,18,"positive regulation of protein phosphorylation","BP",6.22702401356794e-21,"post-transcriptional regulation of gene expression","Up"
"585",676,"GO:0034470",8.37405690637093e-22,1,18,18,"ncRNA processing","BP",6.40422951592263e-21,"nucleic acid phosphodiester bond hydrolysis","Up"
"586",677,"GO:0010720",9.07445975040249e-22,1,18,18,"positive regulation of cell development","BP",6.93229220276649e-21,"positive regulation of neuron differentiation","Up"
"587",678,"GO:0006812",9.67174133096202e-22,1,18,18,"monoatomic cation transport","BP",7.38051003312495e-21,"mitochondrial transport","Up"
"588",679,"GO:0008284",9.9427322541493e-22,1,18,18,"positive regulation of cell population proliferation","BP",7.57902927551838e-21,"negative regulation of cell population proliferation","Up"
"589",680,"GO:0051961",1.07753647870861e-21,1,18,18,"negative regulation of nervous system development","BP",8.17804558759304e-21,"negative regulation of neurogenesis","Up"
"590",681,"GO:0006897",1.09220728495873e-21,1,18,18,"endocytosis","BP",8.28040013217084e-21,"vesicle-mediated transport in synapse","Up"
"591",682,"GO:0043408",1.16368124467439e-21,1,18,18,"regulation of MAPK cascade","BP",8.75579321880948e-21,"transmembrane receptor protein tyrosine kinase signaling pathway","Up"
"592",683,"GO:0009725",1.20716493735112e-21,1,18,18,"response to hormone","BP",9.06346177452666e-21,"response to endogenous stimulus","Up"
"593",684,"GO:0034220",1.43368449090056e-21,1,18,18,"monoatomic ion transmembrane transport","BP",1.07526336817542e-20,"mitochondrial transport","Up"
"594",685,"GO:0006366",1.45554937138651e-21,1,18,18,"transcription by RNA polymerase II","BP",1.0904919727751e-20,"biosynthetic process","Up"
"595",686,"GO:0048608",1.64398787651454e-21,1,18,18,"reproductive structure development","BP",1.22903478682745e-20,"vasculature development","Up"
"596",687,"GO:0061458",1.64398787651454e-21,1,18,18,"reproductive system development","BP",1.22903478682745e-20,"vasculature development","Up"
"597",688,"GO:0010639",1.74530726436533e-21,1,18,18,"negative regulation of organelle organization","BP",1.30199549390754e-20,"positive regulation of chromosome organization","Up"
"598",689,"GO:1901137",7.70148243100093e-21,1,17,17,"carbohydrate derivative biosynthetic process","BP",5.72086739561068e-20,"carbohydrate derivative metabolic process","Up"
"599",690,"GO:0044283",1.09339921886363e-20,1,17,17,"small molecule biosynthetic process","BP",8.1048362034536e-20,"regulation of small molecule metabolic process","Up"
"600",691,"GO:0022613",1.18455436378198e-20,1,17,17,"ribonucleoprotein complex biogenesis","BP",8.77122351995346e-20,"vesicle organization","Up"
"601",692,"GO:0002684",1.19503867485352e-20,1,17,17,"positive regulation of immune system process","BP",8.83949242034506e-20,"regulation of immune response","Up"
"602",693,"GO:0050769",1.30761329426064e-20,1,17,17,"positive regulation of neurogenesis","BP",9.66196292482228e-20,"negative regulation of neurogenesis","Up"
"603",694,"GO:0097485",1.39730273363696e-20,1,17,17,"neuron projection guidance","BP",1.03137762493372e-19,"response to nutrient","Up"
"604",695,"GO:0022604",1.44384470941366e-20,1,17,17,"regulation of cell morphogenesis","BP",1.06460701675121e-19,"post-embryonic animal organ morphogenesis","Up"
"605",696,"GO:0007568",1.51426105073263e-20,1,17,17,"aging","BP",1.11417734153906e-19,"aging","Up"
"606",697,"GO:0043254",1.55559832531457e-20,1,17,17,"regulation of protein-containing complex assembly","BP",1.1433893053574e-19,"vesicle organization","Up"
"607",698,"GO:0043207",1.58086663240291e-20,1,17,17,"response to external biotic stimulus","BP",1.15952337465858e-19,"response to bacterium","Up"
"608",699,"GO:0051707",1.58086663240291e-20,1,17,17,"response to other organism","BP",1.15952337465858e-19,"response to bacterium","Up"
"609",700,"GO:0006518",1.90138662167141e-20,1,17,17,"peptide metabolic process","BP",1.38878709357191e-19,"regulation of amide metabolic process","Up"
"610",701,"GO:0043604",1.90138662167141e-20,1,17,17,"amide biosynthetic process","BP",1.38878709357191e-19,"regulation of amide metabolic process","Up"
"611",703,"GO:0002164",2.1144354259461e-20,1,17,17,"larval development","BP",1.539573294517e-19,"nematode larval development","Up"
"612",704,"GO:0010256",2.33046481905807e-20,1,17,17,"endomembrane system organization","BP",1.69510396308178e-19,"vesicle organization","Up"
"613",705,"GO:0007548",2.38524322201639e-20,1,17,17,"sex differentiation","BP",1.73314450331544e-19,"development of primary sexual characteristics","Up"
